*0111*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0111;145126753;1;0;30;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126754;1;0;25;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126755;1;0;92;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126756;1;0;150;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126757;1;0;249;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126758;1;0;50;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126759;1;0;55;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126760;1;0;70;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126761;1;0;69;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126762;1;0;17;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126763;1;0;24;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126764;1;0;13;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126765;1;0;16;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126766;1;0;25;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126767;1;0;65;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126768;1;0;92;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126769;1;0;37;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126770;1;0;10;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126771;1;0;19;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126772;1;0;60;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126773;1;0;106;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126774;1;0;12;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126775;1;0;14;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126776;1;0;65;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126777;1;0;42;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126778;1;0;14;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126779;1;0;8;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126780;1;0;15;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126781;1;0;134;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126784;1;0;114;1#2;10-50;;;19.50;50.0;Ingen;
0111;145126785;1;0;211;1#2;10-50;;;19.50;50.0;Ingen;
0111;145126786;1;0;113;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126787;1;0;19;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126788;1;0;308;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126789;1;0;48;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126790;1;0;169;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126791;1;0;145;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;210506156;1;0;38;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;210506157;1;0;34;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126793;1;0;486;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126794;1;0;124;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126795;1;0;15;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126796;1;0;265;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126797;1;0;64;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126798;1;0;44;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126799;1;0;83;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126800;1;0;90;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126801;1;0;47;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126802;1;0;23;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126803;1;0;32;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126804;1;0;106;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126805;1;0;37;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126806;1;0;125;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126807;1;0;55;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126808;1;0;59;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126809;1;0;118;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126810;1;0;34;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126811;1;0;242;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126815;1;0;48;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126816;1;0;95;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126817;1;0;26;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126818;1;0;9;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126819;1;0;153;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126820;1;0;131;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126821;1;0;133;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126822;1;0;61;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126824;1;0;87;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126825;1;0;64;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126826;1;0;268;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126827;1;0;78;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126828;1;0;137;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126829;1;0;8;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126830;1;0;70;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126831;1;0;112;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126832;1;0;19;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126833;1;0;95;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126834;1;0;101;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126835;1;0;152;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126836;1;0;80;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126837;1;0;98;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126838;1;0;60;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126839;1;0;15;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126840;1;0;76;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126841;1;0;179;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126842;1;0;22;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126843;1;0;43;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126844;1;0;298;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
0111;145126845;1;0;140;1#2;T8-50;T8-40;T8-40;19.50;50.0;Ingen;
